Student_ID,DOA,DOB,Department_Choices,Department_Admission
20175491,7/1/2017,1/28/2000,IDEPT1533,IDEPT1533
20175511,7/1/2017,10/22/1999,IDEPT7783,IDEPT7783
20175559,7/1/2017,5/19/2000,IDEPT3868,IDEPT3868
20175581,7/1/2017,12/16/1999,IDEPT4938,IDEPT4938
20175588,7/1/2017,5/9/2000,IDEPT1388,IDEPT1388
20175601,7/1/2017,5/3/2000,IDEPT3062,IDEPT3062
20175603,7/1/2017,8/13/1999,IDEPT4055,IDEPT4055
20175607,7/1/2017,1/6/2000,IDEPT1378,IDEPT1378
20175619,7/1/2017,11/29/1999,IDEPT3778,IDEPT3778
20175620,7/1/2017,10/4/1999,IDEPT8313,IDEPT8313
20175653,7/1/2017,6/8/2000,IDEPT3062,IDEPT3062
20175655,7/1/2017,6/12/2000,IDEPT4938,IDEPT4938
20175664,7/1/2017,9/17/1999,IDEPT8825,IDEPT8825
20175677,7/1/2017,10/31/1999,IDEPT2425,IDEPT2425
20175687,7/1/2017,2/6/2000,IDEPT1825,IDEPT1825
20175732,7/1/2017,6/23/2000,IDEPT1615,IDEPT1615
20175735,7/1/2017,11/8/1999,IDEPT5109,IDEPT5109
20175742,7/1/2017,3/26/2000,IDEPT8379,IDEPT8379
20175781,7/1/2017,12/8/1999,IDEPT1142,IDEPT1142
20175799,7/1/2017,1/18/2000,IDEPT1615,IDEPT1615
20175812,7/1/2017,8/23/1999,IDEPT7626,IDEPT7626
20175816,7/1/2017,12/12/1999,IDEPT1537,IDEPT1537
20175840,7/1/2017,4/3/2000,IDEPT1615,IDEPT1615
20175842,7/1/2017,8/9/1999,IDEPT4670,IDEPT4670
20175862,7/1/2017,2/13/2000,IDEPT2425,IDEPT2425
20175891,7/1/2017,1/11/2000,IDEPT4308,IDEPT4308
20175897,7/1/2017,1/21/2000,IDEPT1423,IDEPT1423
20175908,7/1/2017,4/14/2000,IDEPT2425,IDEPT2425
20175916,7/1/2017,4/18/2000,IDEPT5127,IDEPT5127
20175922,7/1/2017,7/10/1999,IDEPT8313,IDEPT8313
20175926,7/1/2017,3/25/2000,IDEPT3778,IDEPT3778
20175931,7/1/2017,12/31/1999,IDEPT2601,IDEPT2601
20175936,7/1/2017,4/23/2000,IDEPT5127,IDEPT5127
20175952,7/1/2017,5/4/2000,IDEPT1825,IDEPT1825
20175986,7/1/2017,8/29/1999,IDEPT5528,IDEPT5528
20175994,7/1/2017,7/11/1999,IDEPT8379,IDEPT8379
20176003,7/1/2017,2/19/2000,IDEPT8598,IDEPT8598
20176016,7/1/2017,11/11/1999,IDEPT4132,IDEPT4132
20176022,7/1/2017,1/28/2000,IDEPT1378,IDEPT1378
20176028,7/1/2017,9/22/1999,IDEPT7005,IDEPT7005
20176033,7/1/2017,9/26/1999,IDEPT4308,IDEPT4308
20176043,7/1/2017,5/31/2000,IDEPT5127,IDEPT5127
20176045,7/1/2017,1/27/2000,IDEPT5564,IDEPT5564
20176090,7/1/2017,2/17/2000,IDEPT8379,IDEPT8379
20176096,7/1/2017,4/22/2000,IDEPT8825,IDEPT8825
20176100,7/1/2017,7/26/1999,IDEPT5127,IDEPT5127
20176109,7/1/2017,7/27/1999,IDEPT5528,IDEPT5528
20176112,7/1/2017,12/31/1999,IDEPT4670,IDEPT4670
20176113,7/1/2017,1/12/2000,IDEPT1142,IDEPT1142
20176117,7/1/2017,8/15/1999,IDEPT5408,IDEPT5408
20176146,7/1/2017,6/18/2000,IDEPT1367,IDEPT1367
20176148,7/1/2017,1/6/2000,IDEPT8598,IDEPT8598
20176153,7/1/2017,5/1/2000,IDEPT4670,IDEPT4670
20176165,7/1/2017,4/3/2000,IDEPT6347,IDEPT6347
20176171,7/1/2017,8/24/1999,IDEPT1825,IDEPT1825
20176196,7/1/2017,10/18/1999,IDEPT1378,IDEPT1378
20176207,7/1/2017,5/12/2000,IDEPT5528,IDEPT5528
20176240,7/1/2017,5/27/2000,IDEPT1825,IDEPT1825
20176280,7/1/2017,5/24/2000,IDEPT5109,IDEPT5109
20176283,7/1/2017,3/22/2000,IDEPT3115,IDEPT3115
20176303,7/1/2017,4/1/2000,IDEPT5564,IDEPT5564
20176307,7/1/2017,2/9/2000,IDEPT1533,IDEPT1533
20176309,7/1/2017,9/12/1999,IDEPT4670,IDEPT4670
20176330,7/1/2017,7/10/1999,IDEPT7626,IDEPT7626
20176364,7/1/2017,9/23/1999,IDEPT2054,IDEPT2054
20176419,7/1/2017,11/7/1999,IDEPT5127,IDEPT5127
20176439,7/1/2017,10/21/1999,IDEPT7783,IDEPT7783
20176447,7/1/2017,8/19/1999,IDEPT1367,IDEPT1367
20176448,7/1/2017,2/10/2000,IDEPT1388,IDEPT1388
20176456,7/1/2017,5/22/2000,IDEPT5528,IDEPT5528
20176465,7/1/2017,3/21/2000,IDEPT4308,IDEPT4308
20176480,7/1/2017,3/16/2000,IDEPT8473,IDEPT8473
20176482,7/1/2017,3/23/2000,IDEPT1142,IDEPT1142
20176485,7/1/2017,6/20/2000,IDEPT7005,IDEPT7005
20176489,7/1/2017,7/22/1999,IDEPT4132,IDEPT4132
20176492,7/1/2017,10/6/1999,IDEPT1533,IDEPT1533
20176515,7/1/2017,12/18/1999,IDEPT2425,IDEPT2425
20176528,7/1/2017,10/3/1999,IDEPT8473,IDEPT8473
20176540,7/1/2017,10/21/1999,IDEPT1533,IDEPT1533
20176544,7/1/2017,11/6/1999,IDEPT4132,IDEPT4132
20176566,7/1/2017,3/2/2000,IDEPT5564,IDEPT5564
20176569,7/1/2017,10/25/1999,IDEPT1367,IDEPT1367
20176586,7/1/2017,10/5/1999,IDEPT7005,IDEPT7005
20176597,7/1/2017,5/28/2000,IDEPT7783,IDEPT7783
20176652,7/1/2017,7/11/1999,IDEPT7626,IDEPT7626
20176664,7/1/2017,11/18/1999,IDEPT6347,IDEPT6347
20176695,7/1/2017,5/27/2000,IDEPT6347,IDEPT6347
20176711,7/1/2017,7/28/1999,IDEPT1825,IDEPT1825
20176718,7/1/2017,10/13/1999,IDEPT1533,IDEPT1533
20176759,7/1/2017,3/30/2000,IDEPT3778,IDEPT3778
20176775,7/1/2017,3/22/2000,IDEPT3115,IDEPT3115
20176777,7/1/2017,6/12/2000,IDEPT1096,IDEPT1096
20176782,7/1/2017,4/1/2000,IDEPT2054,IDEPT2054
20176819,7/1/2017,3/21/2000,IDEPT5127,IDEPT5127
20176846,7/1/2017,1/7/2000,IDEPT3868,IDEPT3868
20176866,7/1/2017,10/5/1999,IDEPT8598,IDEPT8598
20176880,7/1/2017,8/30/1999,IDEPT1378,IDEPT1378
20176881,7/1/2017,12/28/1999,IDEPT5408,IDEPT5408
20176889,7/1/2017,5/9/2000,IDEPT5881,IDEPT5881
20176914,7/1/2017,2/19/2000,IDEPT8379,IDEPT8379
20176918,7/1/2017,8/22/1999,IDEPT1423,IDEPT1423
20176919,7/1/2017,2/9/2000,IDEPT8313,IDEPT8313
20176927,7/1/2017,5/2/2000,IDEPT5564,IDEPT5564
20176935,7/1/2017,5/20/2000,IDEPT1615,IDEPT1615
20176946,7/1/2017,11/4/1999,IDEPT7626,IDEPT7626
20176967,7/1/2017,5/5/2000,IDEPT3778,IDEPT3778
20176974,7/1/2017,5/26/2000,IDEPT2425,IDEPT2425
20176988,7/1/2017,4/11/2000,IDEPT3868,IDEPT3868
20177013,7/1/2017,2/2/2000,IDEPT5881,IDEPT5881
20177020,7/1/2017,4/8/2000,IDEPT1142,IDEPT1142
20177030,7/1/2017,4/1/2000,IDEPT6347,IDEPT6347
20177033,7/1/2017,3/4/2000,IDEPT7783,IDEPT7783
20177089,7/1/2017,1/18/2000,IDEPT2601,IDEPT2601
20177096,7/1/2017,2/23/2000,IDEPT1537,IDEPT1537
20177102,7/1/2017,3/13/2000,IDEPT7005,IDEPT7005
20177121,7/1/2017,4/21/2000,IDEPT3115,IDEPT3115
20177144,7/1/2017,11/15/1999,IDEPT3868,IDEPT3868
20177147,7/1/2017,3/6/2000,IDEPT3778,IDEPT3778
20177178,7/1/2017,8/31/1999,IDEPT5109,IDEPT5109
20177180,7/1/2017,1/15/2000,IDEPT8379,IDEPT8379
20177195,7/1/2017,1/12/2000,IDEPT3868,IDEPT3868
20177237,7/1/2017,3/14/2000,IDEPT5127,IDEPT5127
20177272,7/1/2017,1/26/2000,IDEPT1096,IDEPT1096
20177275,7/1/2017,11/17/1999,IDEPT8825,IDEPT8825
20177337,7/1/2017,1/25/2000,IDEPT1537,IDEPT1537
20177353,7/1/2017,3/2/2000,IDEPT3115,IDEPT3115
20177354,7/1/2017,7/18/1999,IDEPT4055,IDEPT4055
20177368,7/1/2017,3/27/2000,IDEPT1677,IDEPT1677
20177369,7/1/2017,2/17/2000,IDEPT7783,IDEPT7783
20177394,7/1/2017,4/14/2000,IDEPT8313,IDEPT8313
20177401,7/1/2017,6/11/2000,IDEPT4670,IDEPT4670
20177417,7/1/2017,3/16/2000,IDEPT5408,IDEPT5408
20177439,7/1/2017,3/28/2000,IDEPT8473,IDEPT8473
20177454,7/1/2017,12/5/1999,IDEPT5408,IDEPT5408
20177480,7/1/2017,1/1/2000,IDEPT1388,IDEPT1388
20177485,7/1/2017,8/10/1999,IDEPT5408,IDEPT5408
20177490,7/1/2017,6/11/2000,IDEPT4670,IDEPT4670
20177492,7/1/2017,10/6/1999,IDEPT1367,IDEPT1367
20177493,7/1/2017,2/18/2000,IDEPT4308,IDEPT4308
20177506,7/1/2017,4/20/2000,IDEPT1836,IDEPT1836
20177541,7/1/2017,6/7/2000,IDEPT3115,IDEPT3115
20177543,7/1/2017,10/17/1999,IDEPT1836,IDEPT1836
20177565,7/1/2017,5/14/2000,IDEPT2601,IDEPT2601
20177567,7/1/2017,4/3/2000,IDEPT1537,IDEPT1537
20177601,7/1/2017,4/27/2000,IDEPT8379,IDEPT8379
20177616,7/1/2017,10/19/1999,IDEPT4132,IDEPT4132
20177628,7/1/2017,12/26/1999,IDEPT1367,IDEPT1367
20177632,7/1/2017,7/9/1999,IDEPT4308,IDEPT4308
20177636,7/1/2017,2/22/2000,IDEPT1423,IDEPT1423
20177642,7/1/2017,3/23/2000,IDEPT1423,IDEPT1423
20177645,7/1/2017,5/19/2000,IDEPT5408,IDEPT5408
20177676,7/1/2017,7/19/1999,IDEPT5109,IDEPT5109
20177678,7/1/2017,12/19/1999,IDEPT7005,IDEPT7005
20177705,7/1/2017,4/21/2000,IDEPT1836,IDEPT1836
20177713,7/1/2017,10/30/1999,IDEPT1096,IDEPT1096
20177723,7/1/2017,10/23/1999,IDEPT8825,IDEPT8825
20177726,7/1/2017,3/14/2000,IDEPT8473,IDEPT8473
20177745,7/1/2017,1/20/2000,IDEPT5109,IDEPT5109
20177762,7/1/2017,2/28/2000,IDEPT1378,IDEPT1378
20177773,7/1/2017,5/18/2000,IDEPT5127,IDEPT5127
20177787,7/1/2017,1/16/2000,IDEPT4055,IDEPT4055
20177799,7/1/2017,1/27/2000,IDEPT1537,IDEPT1537
20177803,7/1/2017,11/1/1999,IDEPT4308,IDEPT4308
20177814,7/1/2017,6/26/2000,IDEPT5127,IDEPT5127
20177826,7/1/2017,2/12/2000,IDEPT2054,IDEPT2054
20177842,7/1/2017,7/18/1999,IDEPT5881,IDEPT5881
20177853,7/1/2017,6/25/2000,IDEPT2357,IDEPT2357
20177855,7/1/2017,5/5/2000,IDEPT8313,IDEPT8313
20177877,7/1/2017,11/18/1999,IDEPT1142,IDEPT1142
20177893,7/1/2017,10/27/1999,IDEPT1836,IDEPT1836
20177895,7/1/2017,12/18/1999,IDEPT5881,IDEPT5881
20177944,7/1/2017,7/14/1999,IDEPT5127,IDEPT5127
20177977,7/1/2017,8/2/1999,IDEPT4670,IDEPT4670
20178013,7/1/2017,2/8/2000,IDEPT4938,IDEPT4938
20178016,7/1/2017,3/23/2000,IDEPT3778,IDEPT3778
20178022,7/1/2017,4/29/2000,IDEPT1378,IDEPT1378
20178026,7/1/2017,5/4/2000,IDEPT1423,IDEPT1423
20178039,7/1/2017,5/19/2000,IDEPT5528,IDEPT5528
20178074,7/1/2017,12/11/1999,IDEPT5109,IDEPT5109
20178091,7/1/2017,5/30/2000,IDEPT1533,IDEPT1533
20178103,7/1/2017,4/12/2000,IDEPT2054,IDEPT2054
20178116,7/1/2017,12/2/1999,IDEPT1836,IDEPT1836
20178120,7/1/2017,12/3/1999,IDEPT8598,IDEPT8598
20178137,7/1/2017,9/30/1999,IDEPT8379,IDEPT8379
20178141,7/1/2017,5/19/2000,IDEPT8313,IDEPT8313
20178175,7/1/2017,12/18/1999,IDEPT1537,IDEPT1537
20178185,7/1/2017,1/11/2000,IDEPT4308,IDEPT4308
20178191,7/1/2017,6/1/2000,IDEPT8313,IDEPT8313
20178200,7/1/2017,5/12/2000,IDEPT1533,IDEPT1533
20178201,7/1/2017,7/25/1999,IDEPT5109,IDEPT5109
20178206,7/1/2017,9/25/1999,IDEPT2054,IDEPT2054
20178227,7/1/2017,6/9/2000,IDEPT8473,IDEPT8473
20178229,7/1/2017,6/18/2000,IDEPT8313,IDEPT8313
20178246,7/1/2017,5/13/2000,IDEPT1836,IDEPT1836
20178308,7/1/2017,6/7/2000,IDEPT1142,IDEPT1142
20178323,7/1/2017,8/27/1999,IDEPT4670,IDEPT4670
20178331,7/1/2017,2/6/2000,IDEPT1677,IDEPT1677
20178338,7/1/2017,3/15/2000,IDEPT5564,IDEPT5564
20178344,7/1/2017,3/27/2000,IDEPT1615,IDEPT1615
20178348,7/1/2017,7/28/1999,IDEPT1537,IDEPT1537
20178386,7/1/2017,1/3/2000,IDEPT4055,IDEPT4055
20178412,7/1/2017,10/4/1999,IDEPT3062,IDEPT3062
20178427,7/1/2017,7/26/1999,IDEPT8379,IDEPT8379
20178450,7/1/2017,6/17/2000,IDEPT8313,IDEPT8313
20178456,7/1/2017,11/27/1999,IDEPT4055,IDEPT4055
20178473,7/1/2017,8/9/1999,IDEPT1677,IDEPT1677
20178475,7/1/2017,1/6/2000,IDEPT8598,IDEPT8598
20178494,7/1/2017,8/8/1999,IDEPT3062,IDEPT3062
20178502,7/1/2017,3/27/2000,IDEPT1825,IDEPT1825
20178517,7/1/2017,1/23/2000,IDEPT4132,IDEPT4132
20178543,7/1/2017,5/28/2000,IDEPT1533,IDEPT1533
20178565,7/1/2017,10/24/1999,IDEPT1533,IDEPT1533
20178577,7/1/2017,3/20/2000,IDEPT4132,IDEPT4132
20178589,7/1/2017,5/12/2000,IDEPT8825,IDEPT8825
20178627,7/1/2017,6/23/2000,IDEPT5127,IDEPT5127
20178639,7/1/2017,5/9/2000,IDEPT8313,IDEPT8313
20178651,7/1/2017,12/26/1999,IDEPT8379,IDEPT8379
20178663,7/1/2017,5/15/2000,IDEPT1096,IDEPT1096
20178666,7/1/2017,4/24/2000,IDEPT7783,IDEPT7783
20178674,7/1/2017,11/14/1999,IDEPT4132,IDEPT4132
20178689,7/1/2017,11/24/1999,IDEPT3062,IDEPT3062
20178693,7/1/2017,11/4/1999,IDEPT1533,IDEPT1533
20178706,7/1/2017,12/20/1999,IDEPT1388,IDEPT1388
20178709,7/1/2017,2/15/2000,IDEPT5881,IDEPT5881
20178715,7/1/2017,5/30/2000,IDEPT8313,IDEPT8313
20178759,7/1/2017,10/26/1999,IDEPT7783,IDEPT7783
20178762,7/1/2017,4/28/2000,IDEPT4670,IDEPT4670
20178767,7/1/2017,6/30/2000,IDEPT2601,IDEPT2601
20178769,7/1/2017,5/17/2000,IDEPT5109,IDEPT5109
20178787,7/1/2017,5/27/2000,IDEPT3115,IDEPT3115
20178788,7/1/2017,12/29/1999,IDEPT8379,IDEPT8379
20178797,7/1/2017,4/1/2000,IDEPT8473,IDEPT8473
20178799,7/1/2017,5/6/2000,IDEPT3062,IDEPT3062
20178804,7/1/2017,10/27/1999,IDEPT2054,IDEPT2054
20178809,7/1/2017,8/3/1999,IDEPT3062,IDEPT3062
20178817,7/1/2017,1/27/2000,IDEPT1537,IDEPT1537
20178836,7/1/2017,12/10/1999,IDEPT1615,IDEPT1615
20178866,7/1/2017,9/14/1999,IDEPT1388,IDEPT1388
20178877,7/1/2017,10/20/1999,IDEPT1423,IDEPT1423
20178878,7/1/2017,3/27/2000,IDEPT1423,IDEPT1423
20178888,7/1/2017,10/21/1999,IDEPT8598,IDEPT8598
20178896,7/1/2017,11/4/1999,IDEPT8379,IDEPT8379
20178945,7/1/2017,1/27/2000,IDEPT4938,IDEPT4938
20178998,7/1/2017,8/20/1999,IDEPT5564,IDEPT5564
20179019,7/1/2017,1/20/2000,IDEPT5127,IDEPT5127
20179028,7/1/2017,9/12/1999,IDEPT7626,IDEPT7626
20179054,7/1/2017,6/28/2000,IDEPT1537,IDEPT1537
20179058,7/1/2017,4/20/2000,IDEPT2357,IDEPT2357
20179074,7/1/2017,12/20/1999,IDEPT3062,IDEPT3062
20179110,7/1/2017,1/10/2000,IDEPT8825,IDEPT8825
20179119,7/1/2017,11/11/1999,IDEPT6347,IDEPT6347
20179126,7/1/2017,2/16/2000,IDEPT5127,IDEPT5127
20179139,7/1/2017,6/18/2000,IDEPT3062,IDEPT3062
20179163,7/1/2017,9/19/1999,IDEPT8825,IDEPT8825
20179176,7/1/2017,8/6/1999,IDEPT7005,IDEPT7005
20179212,7/1/2017,10/14/1999,IDEPT1533,IDEPT1533
20179236,7/1/2017,6/13/2000,IDEPT5881,IDEPT5881
20179280,7/1/2017,12/10/1999,IDEPT7783,IDEPT7783
20179287,7/1/2017,5/5/2000,IDEPT4055,IDEPT4055
20179288,7/1/2017,12/3/1999,IDEPT1836,IDEPT1836
20179304,7/1/2017,4/13/2000,IDEPT2054,IDEPT2054
20179314,7/1/2017,8/5/1999,IDEPT2425,IDEPT2425
20179369,7/1/2017,12/12/1999,IDEPT3062,IDEPT3062
20179414,7/1/2017,4/13/2000,IDEPT1836,IDEPT1836
20179428,7/1/2017,1/4/2000,IDEPT1533,IDEPT1533
20179433,7/1/2017,9/8/1999,IDEPT8825,IDEPT8825
20179441,7/1/2017,3/31/2000,IDEPT1537,IDEPT1537
20179449,7/1/2017,9/4/1999,IDEPT1367,IDEPT1367
20179451,7/1/2017,3/3/2000,IDEPT3778,IDEPT3778
20179496,7/1/2017,6/17/2000,IDEPT1537,IDEPT1537
20179498,7/1/2017,12/9/1999,IDEPT3778,IDEPT3778
20179500,7/1/2017,9/16/1999,IDEPT4055,IDEPT4055
20179501,7/1/2017,6/21/2000,IDEPT8825,IDEPT8825
20179525,7/1/2017,3/22/2000,IDEPT3115,IDEPT3115
20179549,7/1/2017,3/1/2000,IDEPT2601,IDEPT2601
20179586,7/1/2017,9/27/1999,IDEPT1423,IDEPT1423
20179594,7/1/2017,7/31/1999,IDEPT3868,IDEPT3868
20179639,7/1/2017,9/11/1999,IDEPT1423,IDEPT1423
20179658,7/1/2017,10/27/1999,IDEPT3868,IDEPT3868
20179677,7/1/2017,12/26/1999,IDEPT1533,IDEPT1533
20179698,7/1/2017,9/18/1999,IDEPT2054,IDEPT2054
20179711,7/1/2017,11/12/1999,IDEPT7783,IDEPT7783
20179733,7/1/2017,2/29/2000,IDEPT4132,IDEPT4132
20179743,7/1/2017,1/2/2000,IDEPT4132,IDEPT4132
20179767,7/1/2017,8/30/1999,IDEPT5408,IDEPT5408
20179777,7/1/2017,1/28/2000,IDEPT1096,IDEPT1096
20179797,7/1/2017,3/9/2000,IDEPT5528,IDEPT5528
20179799,7/1/2017,3/1/2000,IDEPT8379,IDEPT8379
20179806,7/1/2017,4/28/2000,IDEPT1367,IDEPT1367
20179820,7/1/2017,12/1/1999,IDEPT4308,IDEPT4308
20179823,7/1/2017,7/8/1999,IDEPT1836,IDEPT1836
20179830,7/1/2017,1/9/2000,IDEPT2601,IDEPT2601
20179838,7/1/2017,7/16/1999,IDEPT4308,IDEPT4308
20179850,7/1/2017,7/31/1999,IDEPT5564,IDEPT5564
20179851,7/1/2017,3/17/2000,IDEPT4938,IDEPT4938
20179855,7/1/2017,12/28/1999,IDEPT1825,IDEPT1825
20179878,7/1/2017,9/13/1999,IDEPT4308,IDEPT4308
20179891,7/1/2017,11/2/1999,IDEPT1825,IDEPT1825
20179902,7/1/2017,3/1/2000,IDEPT6347,IDEPT6347
20179910,7/1/2017,11/16/1999,IDEPT8379,IDEPT8379
20179935,7/1/2017,8/13/1999,IDEPT5109,IDEPT5109
20179941,7/1/2017,1/7/2000,IDEPT1378,IDEPT1378
20179943,7/1/2017,5/2/2000,IDEPT1533,IDEPT1533
20179946,7/1/2017,9/5/1999,IDEPT8825,IDEPT8825
20179950,7/1/2017,6/9/2000,IDEPT4055,IDEPT4055
20179998,7/1/2017,7/9/1999,IDEPT3062,IDEPT3062
20181117,7/1/2018,9/11/2000,IDEPT4055,IDEPT4055
20181127,7/1/2018,12/29/2000,IDEPT8598,IDEPT8598
20181130,7/1/2018,1/6/2001,IDEPT4938,IDEPT4938
20181152,7/1/2018,6/29/2001,IDEPT1378,IDEPT1378
20181163,7/1/2018,3/19/2001,IDEPT4670,IDEPT4670
20181166,7/1/2018,9/27/2000,IDEPT1537,IDEPT1537
20181171,7/1/2018,7/13/2000,IDEPT8473,IDEPT8473
20181179,7/1/2018,2/12/2001,IDEPT1367,IDEPT1367
20181200,7/1/2018,11/11/2000,IDEPT5528,IDEPT5528
20181215,7/1/2018,10/23/2000,IDEPT5528,IDEPT5528
20181233,7/1/2018,11/21/2000,IDEPT4055,IDEPT4055
20181240,7/1/2018,6/16/2001,IDEPT3868,IDEPT3868
20181256,7/1/2018,9/19/2000,IDEPT8598,IDEPT8598
20181263,7/1/2018,7/12/2000,IDEPT2601,IDEPT2601
20181275,7/1/2018,6/27/2001,IDEPT8473,IDEPT8473
20181279,7/1/2018,4/7/2001,IDEPT1142,IDEPT1142
20181281,7/1/2018,8/19/2000,IDEPT2054,IDEPT2054
20181284,7/1/2018,11/7/2000,IDEPT5528,IDEPT5528
20181317,7/1/2018,10/11/2000,IDEPT1142,IDEPT1142
20181327,7/1/2018,6/30/2001,IDEPT2054,IDEPT2054
20181331,7/1/2018,6/7/2001,IDEPT4055,IDEPT4055
20181359,7/1/2018,1/20/2001,IDEPT8825,IDEPT8825
20181368,7/1/2018,8/3/2000,IDEPT4308,IDEPT4308
20181374,7/1/2018,12/8/2000,IDEPT7005,IDEPT7005
20181377,7/1/2018,3/14/2001,IDEPT5408,IDEPT5408
20181383,7/1/2018,11/22/2000,IDEPT4670,IDEPT4670
20181398,7/1/2018,12/14/2000,IDEPT2357,IDEPT2357
20181437,7/1/2018,4/1/2001,IDEPT4308,IDEPT4308
20181450,7/1/2018,5/8/2001,IDEPT8825,IDEPT8825
20181457,7/1/2018,2/10/2001,IDEPT2054,IDEPT2054
20181464,7/1/2018,4/19/2001,IDEPT4132,IDEPT4132
20181480,7/1/2018,6/17/2001,IDEPT5109,IDEPT5109
20181493,7/1/2018,4/29/2001,IDEPT8598,IDEPT8598
20181505,7/1/2018,7/5/2001,IDEPT5564,IDEPT5564
20181517,7/1/2018,7/21/2000,IDEPT5564,IDEPT5564
20181546,7/1/2018,5/30/2001,IDEPT1533,IDEPT1533
20181556,7/1/2018,8/26/2000,IDEPT1423,IDEPT1423
20181576,7/1/2018,7/18/2000,IDEPT3778,IDEPT3778
20181580,7/1/2018,12/27/2000,IDEPT1142,IDEPT1142
20181584,7/1/2018,5/22/2001,IDEPT2425,IDEPT2425
20181596,7/1/2018,10/22/2000,IDEPT1142,IDEPT1142
20181602,7/1/2018,1/21/2001,IDEPT8825,IDEPT8825
20181603,7/1/2018,6/24/2001,IDEPT7783,IDEPT7783
20181604,7/1/2018,11/29/2000,IDEPT1825,IDEPT1825
20181614,7/1/2018,11/15/2000,IDEPT5127,IDEPT5127
20181646,7/1/2018,11/19/2000,IDEPT5564,IDEPT5564
20181661,7/1/2018,9/19/2000,IDEPT7783,IDEPT7783
20181667,7/1/2018,7/24/2000,IDEPT1533,IDEPT1533
20181749,7/1/2018,4/10/2001,IDEPT1537,IDEPT1537
20181758,7/1/2018,8/27/2000,IDEPT8825,IDEPT8825
20181767,7/1/2018,1/11/2001,IDEPT2054,IDEPT2054
20181771,7/1/2018,6/26/2001,IDEPT7626,IDEPT7626
20181783,7/1/2018,2/13/2001,IDEPT3062,IDEPT3062
20181842,7/1/2018,2/19/2001,IDEPT1388,IDEPT1388
20181849,7/1/2018,9/9/2000,IDEPT3868,IDEPT3868
20181855,7/1/2018,9/14/2000,IDEPT3062,IDEPT3062
20181880,7/1/2018,10/5/2000,IDEPT2357,IDEPT2357
20181881,7/1/2018,9/24/2000,IDEPT5528,IDEPT5528
20181882,7/1/2018,7/11/2000,IDEPT6347,IDEPT6347
20181888,7/1/2018,7/27/2000,IDEPT7626,IDEPT7626
20181898,7/1/2018,9/26/2000,IDEPT5564,IDEPT5564
20181906,7/1/2018,4/29/2001,IDEPT1367,IDEPT1367
20181909,7/1/2018,12/7/2000,IDEPT5109,IDEPT5109
20181913,7/1/2018,8/5/2000,IDEPT1677,IDEPT1677
20181919,7/1/2018,4/26/2001,IDEPT1423,IDEPT1423
20181920,7/1/2018,2/9/2001,IDEPT7626,IDEPT7626
20181931,7/1/2018,6/6/2001,IDEPT1423,IDEPT1423
20181952,7/1/2018,7/14/2000,IDEPT8598,IDEPT8598
20181955,7/1/2018,3/16/2001,IDEPT1836,IDEPT1836
20181988,7/1/2018,9/13/2000,IDEPT1836,IDEPT1836
20182002,7/1/2018,3/1/2001,IDEPT2054,IDEPT2054
20182015,7/1/2018,1/29/2001,IDEPT1423,IDEPT1423
20182024,7/1/2018,1/9/2001,IDEPT1388,IDEPT1388
20182025,7/1/2018,5/7/2001,IDEPT4938,IDEPT4938
20182031,7/1/2018,8/2/2000,IDEPT8313,IDEPT8313
20182046,7/1/2018,8/19/2000,IDEPT4308,IDEPT4308
20182070,7/1/2018,2/7/2001,IDEPT7005,IDEPT7005
20182083,7/1/2018,8/15/2000,IDEPT5564,IDEPT5564
20182095,7/1/2018,1/5/2001,IDEPT8825,IDEPT8825
20182135,7/1/2018,7/25/2000,IDEPT1615,IDEPT1615
20182148,7/1/2018,10/25/2000,IDEPT1388,IDEPT1388
20182161,7/1/2018,6/9/2001,IDEPT4938,IDEPT4938
20182163,7/1/2018,11/3/2000,IDEPT1836,IDEPT1836
20182164,7/1/2018,8/15/2000,IDEPT3062,IDEPT3062
20182166,7/1/2018,12/14/2000,IDEPT1615,IDEPT1615
20182169,7/1/2018,1/9/2001,IDEPT1142,IDEPT1142
20182196,7/1/2018,3/28/2001,IDEPT4308,IDEPT4308
20182236,7/1/2018,3/15/2001,IDEPT4308,IDEPT4308
20182250,7/1/2018,2/21/2001,IDEPT1615,IDEPT1615
20182269,7/1/2018,10/30/2000,IDEPT5564,IDEPT5564
20182270,7/1/2018,9/24/2000,IDEPT3062,IDEPT3062
20182272,7/1/2018,8/1/2000,IDEPT7783,IDEPT7783
20182298,7/1/2018,12/27/2000,IDEPT1378,IDEPT1378
20182309,7/1/2018,10/17/2000,IDEPT3778,IDEPT3778
20182312,7/1/2018,12/7/2000,IDEPT8825,IDEPT8825
20182314,7/1/2018,5/12/2001,IDEPT5127,IDEPT5127
20182327,7/1/2018,2/16/2001,IDEPT8473,IDEPT8473
20182382,7/1/2018,4/17/2001,IDEPT5528,IDEPT5528
20182432,7/1/2018,8/19/2000,IDEPT7783,IDEPT7783
20182443,7/1/2018,6/1/2001,IDEPT8313,IDEPT8313
20182445,7/1/2018,11/9/2000,IDEPT6347,IDEPT6347
20182466,7/1/2018,3/1/2001,IDEPT1367,IDEPT1367
20182493,7/1/2018,6/27/2001,IDEPT5109,IDEPT5109
20182506,7/1/2018,6/26/2001,IDEPT4670,IDEPT4670
